Date,AUD,EUR,CAD,GBP,CHF
2009-09-02,1.2015,0.702,1.106,0.6147,1.0628
2009-09-03,1.1896,0.7004,1.1034,0.6115,1.0598
2009-09-04,1.1786,0.7004,1.0894,0.6106,1.0613
2009-09-08,1.1579,0.6898,1.0762,0.6056,1.0463
2009-09-09,1.1575,0.6862,1.0783,0.604,1.0403
2009-09-10,1.1633,0.6864,1.0811,0.6006,1.0396
2009-09-11,1.1562,0.6856,1.0742,0.599,1.0373
2009-09-14,1.1623,0.6843,1.0859,0.6028,1.0359
2009-09-15,1.1624,0.6841,1.076,0.6084,1.0374
2009-09-16,1.1463,0.6804,1.0662,0.606,1.0328
2009-09-17,1.1453,0.6787,1.0615,0.6053,1.029
2009-09-18,1.1537,0.6801,1.0721,0.6148,1.0293
2009-09-21,1.1579,0.6806,1.0775,0.6162,1.0317
2009-09-22,1.1447,0.6759,1.0683,0.6105,1.0237
2009-09-23,1.1465,0.6779,1.0722,0.6096,1.0259
2009-09-24,1.1513,0.6805,1.0864,0.6224,1.0279
2009-09-25,1.1554,0.6811,1.0918,0.6263,1.0277
2009-09-28,1.145,0.6826,1.086,0.6285,1.0301
2009-09-29,1.1493,0.6871,1.0872,0.628,1.0385
2009-09-30,1.1333,0.6835,1.0719,0.6248,1.0375
2009-10-01,1.1455,0.6881,1.0773,0.627,1.0424
2009-10-02,1.1553,0.6854,1.0843,0.6298,1.0345
2009-10-05,1.14,0.6827,1.0755,0.6279,1.0322
2009-10-06,1.1221,0.6782,1.057,0.6288,1.0248
2009-10-07,1.1264,0.6814,1.0619,0.629,1.0333
2009-10-08,1.1023,0.6767,1.0533,0.6215,1.027
2009-10-09,1.1069,0.6796,1.0425,0.6291,1.0316
2009-10-13,1.102,0.6739,1.0297,0.6291,1.023
2009-10-14,1.0949,0.6712,1.0289,0.626,1.0172
2009-10-15,1.0865,0.6691,1.0304,0.6154,1.0136
2009-10-16,1.0919,0.6716,1.0389,0.6116,1.0188
2009-10-19,1.0792,0.669,1.0307,0.6098,1.013
2009-10-20,1.0859,0.6709,1.0494,0.6105,1.0144
2009-10-21,1.0782,0.6663,1.0413,0.602,1.0064
2009-10-22,1.0842,0.6665,1.0476,0.6026,1.0069
2009-10-23,1.0805,0.6654,1.0507,0.6116,1.007
2009-10-26,1.087,0.6693,1.0618,0.6116,1.0136
2009-10-27,1.0913,0.6747,1.0644,0.6122,1.0218
2009-10-28,1.1095,0.6774,1.0757,0.6107,1.0232
2009-10-29,1.0937,0.6748,1.0702,0.6039,1.0194
2009-10-30,1.1064,0.6777,1.0767,0.6068,1.0238
2009-11-02,1.101,0.6744,1.0742,0.6094,1.0177
2009-11-03,1.113,0.6822,1.0701,0.6104,1.0306
2009-11-04,1.1005,0.674,1.0644,0.6035,1.0183
2009-11-05,1.101,0.6731,1.0649,0.6037,1.017
2009-11-06,1.0912,0.6741,1.0717,0.6029,1.0182
2009-11-09,1.0761,0.6667,1.0563,0.5981,1.0077
2009-11-10,1.0778,0.6684,1.0516,0.5995,1.0092
2009-11-12,1.0813,0.6727,1.0513,0.6045,1.0164
2009-11-13,1.074,0.6718,1.05,0.6003,1.0141
2009-11-16,1.0673,0.6677,1.0458,0.5954,1.0075
2009-11-17,1.0794,0.6743,1.0589,0.5964,1.0192
2009-11-18,1.075,0.6671,1.0496,0.5968,1.008
2009-11-19,1.0886,0.6709,1.0634,0.6003,1.0149
2009-11-20,1.0923,0.6725,1.0698,0.605,1.0177
2009-11-23,1.0814,0.6681,1.055,0.6024,1.0097
2009-11-24,1.0906,0.6695,1.0608,0.6032,1.0116
2009-11-25,1.0774,0.6629,1.0499,0.5998,1.0004
2009-11-27,1.1002,0.6683,1.062,0.6063,1.0063
2009-11-30,1.0937,0.6669,1.057,0.6094,1.005
2009-12-01,1.0812,0.6623,1.043,0.6015,0.9984
2009-12-02,1.0797,0.6641,1.0465,0.6009,1.0006
2009-12-03,1.0793,0.6631,1.0539,0.6032,0.9995
2009-12-04,1.093,0.6718,1.0515,0.6055,1.0136
2009-12-07,1.0953,0.6748,1.0508,0.6087,1.0199
2009-12-08,1.101,0.6784,1.0599,0.6134,1.0245
2009-12-09,1.1017,0.6791,1.055,0.6157,1.0262
2009-12-10,1.0913,0.6795,1.0518,0.6151,1.027
2009-12-11,1.0975,0.6849,1.0583,0.6159,1.0356
2009-12-14,1.0922,0.6828,1.059,0.6141,1.0321
2009-12-15,1.103,0.689,1.0622,0.616,1.0421
2009-12-16,1.1094,0.686,1.0579,0.6109,1.0355
2009-12-17,1.1293,0.6985,1.0713,0.6198,1.0491
2009-12-18,1.1279,0.7002,1.0679,0.6218,1.0452
2009-12-21,1.1321,0.6984,1.0592,0.6218,1.0441
2009-12-22,1.1393,0.7021,1.0555,0.6267,1.0486
2009-12-23,1.1349,0.6973,1.0476,0.6268,1.038
2009-12-24,1.1328,0.696,1.0485,0.6273,1.0369
2009-12-28,1.1268,0.6948,1.043,0.625,1.0341
2009-12-29,1.115,0.6966,1.04,0.6292,1.0365
2009-12-30,1.1179,0.6985,1.0523,0.6231,1.0391
2009-12-31,1.1137,0.6977,1.0461,0.6185,1.0358
2010-01-04,1.0949,0.6935,1.0377,0.6208,1.0294
2010-01-05,1.0937,0.6943,1.0371,0.6246,1.0322
2010-01-06,1.0883,0.6943,1.0333,0.6244,1.0282
2010-01-07,1.0908,0.6986,1.0351,0.6285,1.0341
2010-01-08,1.0848,0.6965,1.0345,0.6253,1.0296
2010-01-11,1.0758,0.6879,1.0317,0.6193,1.0154
2010-01-12,1.082,0.6886,1.0374,0.618,1.016
2010-01-13,1.084,0.69,1.0319,0.6139,1.0194
2010-01-14,1.0746,0.6907,1.026,0.6127,1.0206
2010-01-15,1.083,0.6956,1.0287,0.6158,1.0264
2010-01-19,1.0832,0.7008,1.0325,0.6109,1.034
2010-01-20,1.1007,0.7095,1.0477,0.614,1.0453
2010-01-21,1.1046,0.7089,1.0483,0.6168,1.0426
2010-01-22,1.105,0.7065,1.0561,0.6203,1.04
2010-01-25,1.1074,0.7069,1.0582,0.6159,1.0403
2010-01-26,1.1174,0.7111,1.0669,0.6208,1.0466
2010-01-27,1.1152,0.7116,1.0657,0.6171,1.0472
2010-01-28,1.1082,0.7146,1.0584,0.6157,1.0517
2010-01-29,1.127,0.721,1.0652,0.6246,1.0557
2010-02-01,1.1265,0.7192,1.0651,0.628,1.0586
2010-02-02,1.1308,0.7166,1.0607,0.6263,1.0557
2010-02-03,1.134,0.7191,1.0608,0.6283,1.059
2010-02-04,1.1566,0.7268,1.0735,0.6344,1.0655
2010-02-05,1.1605,0.7349,1.0727,0.6402,1.0779
2010-02-08,1.1504,0.73,1.0692,0.639,1.0696
2010-02-09,1.14,0.7249,1.069,0.6378,1.0641
2010-02-10,1.1442,0.7288,1.0667,0.6408,1.0682
2010-02-11,1.1254,0.7331,1.0522,0.638,1.0747
2010-02-12,1.1313,0.7339,1.0529,0.6382,1.0767
2010-02-16,1.1119,0.7277,1.0427,0.6356,1.0681
2010-02-17,1.1119,0.7341,1.0455,0.6368,1.0768
2010-02-18,1.1147,0.7373,1.045,0.6418,1.0806
2010-02-19,1.1168,0.7387,1.0419,0.6478,1.0824
2010-02-22,1.1119,0.7358,1.0428,0.6461,1.0773
2010-02-23,1.1192,0.7387,1.0517,0.6467,1.0818
2010-02-24,1.1184,0.7366,1.0551,0.648,1.0779
2010-02-25,1.1349,0.7421,1.0675,0.6579,1.0858
2010-02-26,1.1159,0.7321,1.052,0.6562,1.0711
2010-03-01,1.111,0.7399,1.0421,0.6678,1.0827
2010-03-02,1.1058,0.7372,1.0325,0.6693,1.079
2010-03-03,1.1017,0.7283,1.0286,0.6612,1.0652
2010-03-04,1.1115,0.7369,1.0307,0.6653,1.078
2010-03-05,1.1031,0.7349,1.0284,0.6616,1.0751
2010-03-08,1.1008,0.7346,1.0286,0.664,1.0744
2010-03-09,1.0943,0.7361,1.0249,0.6665,1.0765
2010-03-10,1.0905,0.7322,1.0241,0.6677,1.0702
2010-03-11,1.0929,0.7313,1.0262,0.6644,1.0689
2010-03-12,1.0927,0.7271,1.0187,0.6584,1.0599
2010-03-15,1.0969,0.7325,1.0216,0.6648,1.0635
2010-03-16,1.0931,0.7268,1.0147,0.6582,1.0556
2010-03-17,1.084,0.7279,1.011,0.6538,1.0551
2010-03-18,1.0868,0.7351,1.0139,0.6559,1.063
2010-03-19,1.0912,0.7391,1.0153,0.666,1.0615
2010-03-22,1.0924,0.739,1.0193,0.6635,1.058
2010-03-23,1.0886,0.7388,1.0176,0.6637,1.0561
2010-03-24,1.1001,0.7492,1.0268,0.6705,1.0692
2010-03-25,1.0966,0.7494,1.0188,0.6719,1.0697
2010-03-26,1.106,0.7464,1.0283,0.6709,1.0662
2010-03-29,1.0927,0.7427,1.0201,0.668,1.0634
2010-03-30,1.089,0.7458,1.0189,0.6627,1.0671
2010-03-31,1.0906,0.7393,1.0156,0.6585,1.0528
2010-04-01,1.0855,0.737,1.0073,0.654,1.0559
2010-04-02,1.0885,0.7415,1.011,0.658,1.0632
2010-04-05,1.0858,0.7415,1.0025,0.6543,1.0619
2010-04-06,1.0806,0.7475,1.0001,0.6566,1.0704
2010-04-07,1.0768,0.7483,1.0028,0.6559,1.0716
2010-04-08,1.0772,0.7485,1.0019,0.6548,1.0723
2010-04-09,1.0723,0.7425,1.0055,0.6506,1.0672
2010-04-12,1.0756,0.736,1.0015,0.6507,1.0598
2010-04-13,1.0783,0.7357,1.0029,0.6487,1.0573
2010-04-14,1.0685,0.7317,0.996,0.6458,1.0512
2010-04-15,1.0727,0.7386,1.0013,0.6466,1.0595
2010-04-16,1.0808,0.7415,1.0145,0.6496,1.0624
2010-04-19,1.0887,0.7431,1.0199,0.6552,1.065
2010-04-20,1.0739,0.7437,0.9984,0.6504,1.0673
2010-04-21,1.0778,0.7472,0.9983,0.6495,1.0708
2010-04-22,1.0815,0.752,1.0014,0.6507,1.0778
2010-04-23,1.0835,0.7485,1.0026,0.6509,1.0743
2010-04-26,1.0784,0.7499,1.0009,0.6466,1.0753
2010-04-27,1.0905,0.7559,1.0169,0.6542,1.0837
2010-04-28,1.0846,0.7616,1.0125,0.6596,1.091
2010-04-29,1.0779,0.7551,1.0052,0.6535,1.0824
2010-04-30,1.0746,0.7518,1.0112,0.6533,1.0767
2010-05-03,1.0805,0.7586,1.0134,0.6561,1.0868
2010-05-04,1.0959,0.767,1.0215,0.6607,1.0987
2010-05-05,1.0995,0.7758,1.0264,0.6608,1.1118
2010-05-06,1.1187,0.7881,1.0437,0.6716,1.1092
2010-05-07,1.1249,0.7861,1.0423,0.6785,1.1085
2010-05-10,1.1091,0.7775,1.0245,0.6676,1.1069
2010-05-11,1.1123,0.7865,1.0193,0.6688,1.1059
2010-05-12,1.1203,0.791,1.0197,0.6732,1.1101
2010-05-13,1.1114,0.7957,1.0148,0.6822,1.1146
2010-05-14,1.1254,0.8071,1.0343,0.687,1.1304
2010-05-17,1.1448,0.8131,1.04,0.695,1.1392
2010-05-18,1.1459,0.8092,1.0329,0.6926,1.1342
2010-05-19,1.1933,0.8119,1.051,0.6969,1.1564
2010-05-20,1.2121,0.8084,1.0656,0.6972,1.15
2010-05-21,1.2045,0.7952,1.0564,0.6913,1.1485
2010-05-24,1.2013,0.8061,1.0587,0.6927,1.1561
2010-05-25,1.2237,0.8144,1.0776,0.6968,1.1593
2010-05-26,1.2061,0.8181,1.0647,0.6944,1.1602
2010-05-27,1.1811,0.8084,1.0491,0.6864,1.15
2010-05-28,1.1777,0.8085,1.0497,0.69,1.1534
2010-06-01,1.191,0.8153,1.0476,0.6815,1.1548
2010-06-02,1.1969,0.8193,1.0404,0.683,1.1575
2010-06-03,1.1876,0.8201,1.0413,0.6842,1.154
2010-06-04,1.2079,0.8335,1.0516,0.69,1.1614
2010-06-07,1.2207,0.8362,1.0537,0.6898,1.1613
2010-06-08,1.2148,0.8337,1.0517,0.6934,1.151
2010-06-09,1.1995,0.8302,1.0395,0.6856,1.1455
2010-06-10,1.1808,0.8257,1.0336,0.6815,1.1418
2010-06-11,1.1774,0.828,1.0329,0.6875,1.1521
2010-06-14,1.1582,0.8145,1.0251,0.677,1.1378
2010-06-15,1.1606,0.8112,1.0287,0.6744,1.131
2010-06-16,1.1563,0.8115,1.0236,0.6739,1.1267
2010-06-17,1.1563,0.8087,1.0283,0.6754,1.1137
2010-06-18,1.1496,0.8091,1.0237,0.6763,1.1107
2010-06-21,1.134,0.8074,1.0197,0.6745,1.108
2010-06-22,1.1375,0.8128,1.0201,0.6734,1.1047
2010-06-23,1.1443,0.8123,1.039,0.6688,1.1053
2010-06-24,1.1533,0.8138,1.0429,0.6673,1.1048
2010-06-25,1.1518,0.8109,1.0369,0.6673,1.0937
2010-06-28,1.1444,0.812,1.0337,0.6623,1.086
2010-06-29,1.173,0.8205,1.0531,0.6631,1.081
2010-06-30,1.1792,0.8136,1.0606,0.669,1.0774
2010-07-01,1.1933,0.8023,1.0622,0.6611,1.0675
2010-07-02,1.186,0.7951,1.0647,0.6588,1.0635
2010-07-06,1.1689,0.7908,1.0497,0.6588,1.0587
2010-07-07,1.1671,0.794,1.0525,0.6588,1.0545
2010-07-08,1.1406,0.7885,1.041,0.6598,1.0502
2010-07-09,1.1425,0.7912,1.0328,0.6625,1.0577
2010-07-12,1.1451,0.7954,1.0377,0.666,1.0621
2010-07-13,1.1337,0.7862,1.0281,0.659,1.0524
2010-07-14,1.1294,0.784,1.0304,0.6543,1.0556
2010-07-15,1.1388,0.7756,1.0401,0.6504,1.0421
2010-07-16,1.1485,0.7741,1.0536,0.6541,1.0522
2010-07-19,1.1505,0.7714,1.0557,0.6569,1.0524
2010-07-20,1.1379,0.7749,1.0526,0.6555,1.0481
2010-07-21,1.1333,0.7802,1.0422,0.6579,1.052
2010-07-22,1.1211,0.775,1.0373,0.6543,1.0403
2010-07-23,1.1178,0.7768,1.0376,0.6483,1.0529
2010-07-26,1.1114,0.7702,1.0312,0.6456,1.048
2010-07-27,1.109,0.7702,1.0357,0.6436,1.0622
2010-07-28,1.1199,0.7693,1.0356,0.6406,1.0578
2010-07-29,1.1135,0.7655,1.0368,0.6414,1.0412
2010-07-30,1.1049,0.7652,1.0293,0.6364,1.041
2010-08-02,1.0947,0.7591,1.0227,0.629,1.0379
2010-08-03,1.0929,0.7553,1.0219,0.6273,1.0384
2010-08-04,1.0917,0.76,1.0184,0.6294,1.0514
2010-08-05,1.0952,0.7601,1.0154,0.6305,1.0475
2010-08-06,1.0911,0.7529,1.0272,0.6258,1.0365
2010-08-09,1.0905,0.7552,1.0266,0.6272,1.0457
2010-08-10,1.1006,0.7637,1.0347,0.6339,1.0575
2010-08-11,1.1104,0.7753,1.0455,0.6374,1.0584
2010-08-12,1.1156,0.7772,1.0433,0.6421,1.0485
2010-08-13,1.1167,0.7833,1.04,0.6418,1.0526
2010-08-16,1.1141,0.7789,1.0429,0.6378,1.0378
2010-08-17,1.1029,0.7758,1.0311,0.6416,1.0434
2010-08-18,1.1117,0.7769,1.0286,0.6402,1.0404
2010-08-19,1.1201,0.779,1.0397,0.6405,1.031
2010-08-20,1.126,0.7882,1.0499,0.6445,1.0372
2010-08-23,1.1198,0.7897,1.0512,0.6438,1.0391
2010-08-24,1.1284,0.789,1.0563,0.6464,1.0307
2010-08-25,1.1355,0.7904,1.064,0.6468,1.0273
2010-08-26,1.126,0.7863,1.0545,0.6421,1.0253
2010-08-27,1.1137,0.7834,1.0547,0.644,1.0268
2010-08-30,1.1186,0.7883,1.0561,0.6463,1.0244
2010-08-31,1.1223,0.7872,1.064,0.6511,1.015
2010-09-01,1.0997,0.7805,1.0497,0.6463,1.0149
2010-09-02,1.0984,0.7798,1.052,0.6496,1.0118
2010-09-03,1.0923,0.7761,1.0411,0.6472,1.0174
2010-09-07,1.0937,0.786,1.0426,0.653,1.0114
2010-09-08,1.0887,0.7857,1.0359,0.6446,1.0106
2010-09-09,1.0813,0.7869,1.0323,0.6473,1.0149
2010-09-10,1.0801,0.7855,1.0357,0.6499,1.0175
2010-09-13,1.0685,0.7758,1.0277,0.6466,1.0079
2010-09-14,1.0598,0.7684,1.0219,0.6427,0.9938
2010-09-15,1.0642,0.7688,1.0281,0.6393,1.0032
2010-09-16,1.0694,0.7646,1.0274,0.6405,1.0143
2010-09-17,1.0663,0.7665,1.0331,0.6396,1.0092
2010-09-20,1.055,0.7649,1.028,0.6425,1.005
2010-09-21,1.0554,0.7613,1.0314,0.643,1.0038
2010-09-22,1.0487,0.7471,1.0325,0.639,0.9865
2010-09-23,1.0484,0.7494,1.0307,0.636,0.9843
2010-09-24,1.0434,0.7421,1.0262,0.6318,0.9828
2010-09-27,1.0393,0.7421,1.026,0.6309,0.9831
2010-09-28,1.0338,0.7362,1.0305,0.6326,0.9756
2010-09-29,1.0294,0.7332,1.03,0.6324,0.9752
2010-09-30,1.0373,0.7352,1.0293,0.6357,0.9808
2010-10-01,1.0299,0.7271,1.0214,0.6318,0.9761
2010-10-04,1.0346,0.7306,1.0235,0.631,0.9723
2010-10-05,1.031,0.7229,1.0169,0.6283,0.9663
2010-10-06,1.0224,0.7182,1.0073,0.6288,0.9604
2010-10-07,1.0188,0.7183,1.0167,0.6277,0.9667
2010-10-08,1.0136,0.7182,1.0138,0.6269,0.9609
2010-10-12,1.0154,0.7222,1.0111,0.633,0.9593
2010-10-13,1.0079,0.7161,1.0028,0.6312,0.9588
2010-10-14,1.0057,0.7109,1.0036,0.6253,0.953
2010-10-15,1.0118,0.7144,1.0108,0.6239,0.9562
2010-10-18,1.0084,0.7154,1.0145,0.6287,0.9558
2010-10-19,1.0248,0.7232,1.0298,0.6354,0.9702
2010-10-20,1.0154,0.7169,1.0245,0.6306,0.9615
2010-10-21,1.0165,0.7157,1.0232,0.6348,0.9642
2010-10-22,1.0221,0.7192,1.0262,0.6379,0.9792
2010-10-25,1.0067,0.715,1.0197,0.635,0.9711
2010-10-26,1.0139,0.7208,1.022,0.6301,0.9824
2010-10-27,1.031,0.7253,1.0321,0.6336,0.9893
2010-10-28,1.0218,0.7179,1.0194,0.6272,0.9834
2010-10-29,1.0206,0.7197,1.0187,0.6242,0.985
2010-11-01,1.0124,0.72,1.0133,0.6231,0.9935
2010-11-02,1.001,0.713,1.0098,0.6246,0.9782
2010-11-03,1.0033,0.7136,1.009,0.6219,0.9793
2010-11-04,0.9859,0.703,1.0022,0.6142,0.9629
2010-11-05,0.9864,0.7126,1.0012,0.6169,0.958
2010-11-08,0.9868,0.718,1.0021,0.6192,0.9642
2010-11-09,0.9881,0.7212,1.0013,0.6231,0.9646
2010-11-10,0.9975,0.7284,1.0016,0.6222,0.9739
2010-11-12,1.0095,0.7299,1.0079,0.6184,0.9758
2010-11-15,1.0097,0.7345,1.0064,0.6225,0.9837
2010-11-16,1.0251,0.7398,1.0231,0.6297,0.9924
2010-11-17,1.0182,0.7377,1.0205,0.6273,0.9895
2010-11-18,1.0111,0.7343,1.0172,0.6246,0.9969
2010-11-19,1.0156,0.7324,1.0206,0.6265,0.9979
2010-11-22,1.0135,0.7346,1.0187,0.6277,0.9917
2010-11-23,1.0277,0.7469,1.024,0.632,0.9951
2010-11-24,1.0181,0.7491,1.011,0.634,0.9945
2010-11-26,1.0373,0.7551,1.0188,0.6404,1.0016
2010-11-29,1.0423,0.7638,1.0227,0.6428,1.0012
2010-11-30,1.0409,0.7671,1.0266,0.6419,0.9985
2010-12-01,1.0336,0.7605,1.016,0.6409,0.9997
2010-12-02,1.0231,0.756,1.0045,0.6406,0.9901
2010-12-03,1.0125,0.7481,1.0059,0.636,0.9764
2010-12-06,1.0118,0.7533,1.0056,0.6378,0.9848
2010-12-07,1.0107,0.7506,1.0093,0.6328,0.9828
2010-12-08,1.0225,0.7552,1.01,0.6332,0.9879
2010-12-09,1.018,0.7572,1.0098,0.6356,0.9846
2010-12-10,1.0146,0.7552,1.0091,0.6326,0.9796
2010-12-13,1.0058,0.7469,1.0046,0.6296,0.9668
2010-12-14,1.0002,0.7465,1.0039,0.6331,0.961
2010-12-15,1.0084,0.7515,1.0033,0.6405,0.9619
2010-12-16,1.0136,0.7572,1.0056,0.6405,0.966
2010-12-17,1.0148,0.7602,1.0125,0.646,0.9707
2010-12-20,1.0067,0.762,1.0176,0.6443,0.9638
2010-12-21,1.0028,0.7616,1.0173,0.6467,0.9585
2010-12-22,0.9997,0.764,1.0143,0.6498,0.9503
2010-12-23,0.9949,0.7633,1.0095,0.6494,0.962
2010-12-27,0.9974,0.7607,1.0086,0.6501,0.9626
2010-12-28,0.9889,0.7621,1.0006,0.651,0.9516
2010-12-29,0.9849,0.7586,1.0004,0.6467,0.9496
2010-12-30,0.9879,0.7536,1.0009,0.6497,0.9369
2011-01-03,0.9804,0.7479,0.9903,0.6456,0.9329
2011-01-04,0.9956,0.7515,0.9985,0.6416,0.9478
2011-01-05,0.9997,0.7592,0.9946,0.6453,0.9644
2011-01-06,1.0041,0.7676,0.9953,0.6456,0.963
2011-01-07,1.0046,0.7726,0.9932,0.6427,0.965
2011-01-10,1.0064,0.7725,0.9923,0.6417,0.9686
2011-01-11,1.0129,0.7705,0.9901,0.6399,0.9755
2011-01-12,1.0066,0.7653,0.9864,0.6363,0.9717
2011-01-13,0.9997,0.7483,0.9866,0.6301,0.9624
2011-01-14,1.0115,0.7503,0.9902,0.63,0.9657
2011-01-18,1.002,0.7463,0.9912,0.625,0.9633
2011-01-19,0.997,0.741,0.9938,0.6254,0.9585
2011-01-20,1.0134,0.7439,1.0001,0.6299,0.9656
2011-01-21,1.0109,0.7363,0.9943,0.6251,0.959
2011-01-24,0.9999,0.7324,0.9933,0.6252,0.9488
2011-01-25,1.0091,0.7329,0.9984,0.6322,0.9451
2011-01-26,1.0052,0.7306,0.9954,0.6295,0.9436
2011-01-27,1.0094,0.7306,0.994,0.6287,0.9464
2011-01-28,1.0075,0.7349,0.9989,0.6314,0.9429
2011-01-31,1.0024,0.7291,1.002,0.6234,0.9402
2011-02-01,0.9879,0.725,0.9921,0.6202,0.9388
2011-02-02,0.9938,0.7257,0.9883,0.6185,0.9406
2011-02-03,0.9859,0.7324,0.9901,0.6189,0.9435
2011-02-04,0.9863,0.7362,0.9899,0.6215,0.9557
2011-02-07,0.9863,0.7376,0.9885,0.6207,0.9569
2011-02-08,0.9827,0.7306,0.9905,0.6215,0.957
2011-02-09,0.9906,0.7306,0.9946,0.6215,0.9611
2011-02-10,0.9939,0.7333,0.9955,0.6199,0.9659
2011-02-11,0.9999,0.7396,0.99,0.6255,0.9755
2011-02-14,0.9976,0.7422,0.9883,0.6241,0.9708
2011-02-15,1.0011,0.7411,0.9885,0.62,0.9677
2011-02-16,1.0016,0.7382,0.9853,0.6225,0.9616
2011-02-17,0.9885,0.7346,0.9839,0.6184,0.9508
2011-02-18,0.9858,0.7314,0.9827,0.6156,0.9483
2011-02-22,1.0008,0.732,0.986,0.62,0.9393
2011-02-23,0.9999,0.7268,0.9922,0.6165,0.932
2011-02-24,0.9913,0.725,0.9842,0.6209,0.9252
2011-02-25,0.9847,0.7269,0.9808,0.622,0.9282
2011-02-28,0.9829,0.725,0.9737,0.6155,0.9305
2011-03-01,0.9843,0.724,0.9742,0.6132,0.9284
2011-03-02,0.9845,0.721,0.9733,0.6131,0.922
2011-03-03,0.9871,0.717,0.9746,0.6148,0.9306
2011-03-04,0.989,0.7152,0.9715,0.6154,0.9263
2011-03-07,0.9891,0.7155,0.9737,0.6171,0.9256
2011-03-08,0.9888,0.7188,0.9712,0.6187,0.9346
2011-03-09,0.989,0.7191,0.9686,0.6172,0.9298
2011-03-10,0.9983,0.7234,0.9729,0.6225,0.932
2011-03-11,0.9891,0.7213,0.9732,0.6237,0.9276
2011-03-14,0.9928,0.7156,0.9758,0.618,0.9253
2011-03-15,1.0101,0.7159,0.9831,0.6225,0.9187
2011-03-16,1.0161,0.7183,0.9921,0.6239,0.912
2011-03-17,1.018,0.7132,0.9886,0.6195,0.8998
2011-03-18,1.0047,0.7072,0.9846,0.6178,0.9025
2011-03-21,0.9956,0.705,0.9772,0.6144,0.9057
2011-03-22,0.9883,0.7036,0.9769,0.6102,0.9041
2011-03-23,0.9896,0.708,0.982,0.6155,0.9064
2011-03-24,0.9786,0.7042,0.9748,0.6189,0.9061
2011-03-25,0.9726,0.707,0.9779,0.6217,0.9143
2011-03-28,0.9727,0.709,0.9757,0.6241,0.9169
2011-03-29,0.9743,0.7097,0.9758,0.6257,0.9205
2011-03-30,0.9691,0.7095,0.9715,0.6235,0.9213
2011-03-31,0.9654,0.7051,0.9717,0.6231,0.9157
2011-04-01,0.9627,0.7035,0.9629,0.6199,0.9243
2011-04-04,0.966,0.7032,0.9677,0.62,0.9224
2011-04-05,0.9666,0.7027,0.9635,0.6142,0.9242
2011-04-06,0.9592,0.6977,0.9587,0.613,0.9172
2011-04-07,0.9564,0.6999,0.9593,0.6133,0.9178
2011-04-08,0.9496,0.6927,0.9564,0.612,0.9105
2011-04-11,0.9493,0.6919,0.9547,0.6103,0.9067
2011-04-12,0.9551,0.6918,0.9624,0.6149,0.898
2011-04-13,0.952,0.6908,0.9638,0.6141,0.8939
2011-04-14,0.9503,0.6914,0.9626,0.6116,0.8924
2011-04-15,0.9471,0.6924,0.9615,0.6126,0.8935
2011-04-18,0.9533,0.7037,0.9689,0.6162,0.8986
2011-04-19,0.9517,0.6984,0.9572,0.6129,0.899
2011-04-20,0.9366,0.689,0.9523,0.6096,0.8914
2011-04-21,0.9305,0.6856,0.9518,0.6034,0.8821
2011-04-22,0.9315,0.6875,0.9535,0.6054,0.8865
2011-04-25,0.9331,0.6861,0.9541,0.6062,0.8806
2011-04-26,0.9283,0.6838,0.9508,0.6073,0.8803
2011-04-27,0.9268,0.6822,0.955,0.605,0.8807
2011-04-28,0.918,0.6764,0.9513,0.6011,0.8736
2011-04-29,0.9143,0.6747,0.9486,0.5991,0.8666
2011-05-02,0.9116,0.6725,0.9492,0.5992,0.864
2011-05-03,0.9157,0.6723,0.9489,0.6047,0.8609
2011-05-04,0.9289,0.673,0.9579,0.6052,0.8582
2011-05-05,0.9397,0.6857,0.9667,0.6088,0.8698
2011-05-06,0.9291,0.6899,0.9616,0.6091,0.8732
2011-05-09,0.9299,0.6993,0.966,0.6121,0.8753
2011-05-10,0.9257,0.6965,0.9611,0.6123,0.8805
2011-05-11,0.9297,0.7008,0.9581,0.6093,0.8846
2011-05-12,0.9388,0.7028,0.9656,0.6139,0.8842
2011-05-13,0.9465,0.7072,0.9708,0.6181,0.8907
2011-05-16,0.9416,0.7033,0.9701,0.6158,0.8818
2011-05-17,0.9489,0.7065,0.9772,0.6171,0.8848
2011-05-18,0.9419,0.7008,0.9722,0.6193,0.8792
2011-05-19,0.9422,0.7016,0.9703,0.6181,0.884
2011-05-20,0.9395,0.7056,0.9735,0.6164,0.8776
2011-05-23,0.9527,0.7135,0.9791,0.621,0.8831
2011-05-24,0.9474,0.7089,0.9773,0.6179,0.88
2011-05-25,0.949,0.7091,0.9765,0.6144,0.872
2011-05-26,0.9443,0.7098,0.9809,0.6118,0.8666
2011-05-27,0.9336,0.6999,0.9771,0.6063,0.852
2011-05-31,0.9381,0.6956,0.9688,0.6083,0.8525
2011-06-01,0.9332,0.693,0.9713,0.6101,0.8401
2011-06-02,0.9419,0.6932,0.9794,0.6126,0.8438
2011-06-03,0.9334,0.6847,0.9768,0.6099,0.8352
2011-06-06,0.9314,0.684,0.9784,0.6112,0.836
2011-06-07,0.9334,0.6814,0.9743,0.6081,0.8388
2011-06-08,0.9403,0.6855,0.9778,0.6105,0.8369
2011-06-09,0.9397,0.688,0.9732,0.6104,0.8412
2011-06-10,0.9463,0.6961,0.9769,0.6152,0.8419
